18, 0.785371
19, 0.786124
20, 0.870336
21, 0.787427
22, 0.841593
23, 1.14921
24, 0.968962
25, 0.84764
26, 0.787135
27, 0.789064
28, 0.789355
29, 0.785989
30, 0.788088
31, 0.78681
32, 0.786129
33, -nan
0, 1.20558
1, 1.1639
2, 1.16286
3, 1.16663
4, 1.08268
5, 1.34463
6, 1.34354
7, 4.65428e-310
8, 1.27041
9, 1.16647
10, 1.16461
11, 1.16376
12, 1.17951
13, 1.23434
14, 1.1665
15, 1.08596
16, 1.16601
17, 0.983599
18, 0.982534
19, 0.983096
20, 1.06716
21, 0.984268
22, 1.0384
23, 1.34831
24, 1.1672
25, 1.0456
26, 1.13293
27, 1.17028
28, 1.13355
29, 0.983936
30, 0.986362
31, 0.984765
32, 0.98404
33, -nan
0, 1.40331
1, 1.36177
2, 1.36108
3, 1.36448
4, 1.28014
5, 1.54248
6, 1.54156
7, 4.65428e-310
8, 1.46869
9, 1.36432
10, 1.36217
11, 1.36178
12, 1.37736
13, 1.43243
14, 1.36559
15, 1.28404
16, 1.36394
17, 1.18176
18, 1.1805
19, 1.1812
20, 1.26632
21, 1.18212
22, 1.23646
23, 1.54635
24, 1.36528
25, 1.24403
26, 1.33079
27, 1.36822
28, 1.3324
29, 1.18179
30, 1.25308
31, 1.36508
32, 1.36494
33, -nan
0, 1.60324
1, 1.55981
2, 1.55905
3, 1.56241
4, 1.47821
5, 1.74096
6, 1.73953
7, 4.65428e-310
8, 1.66673
9, 1.56231
10, 1.56007
11, 1.55978
12, 1.57538
13, 1.6302
14, 1.56355
15, 1.48218
16, 1.5617
17, 1.37983
18, 1.37821
19, 1.37905
20, 1.4641
21, 1.37928
22, 1.43444
23, 1.74415
24, 1.56305
25, 1.44203
26, 1.52844
27, 1.74928
28, 1.53154
29, 1.37976
30, 1.45075
31, 1.56286
32, 1.56295
33, -nan
0, 1.80068
1, 1.75759
2, 1.75706
3, 1.76028
4, 1.6762
5, 1.93874
6, 1.93724
7, 4.65428e-310
8, 1.86465
9, 1.76016
10, 1.75804
11, 1.75731
12, 1.77327
13, 1.82958
14, 1.76262
15, 1.68018
16, 1.76043
17, 1.57749
18, 1.57618
19, 1.57861
20, 1.66202
21, 1.57704
22, 1.63214
23, 1.94375
24, 1.76306
25, 1.63985
26, 1.72598
27, 1.94709
28, 1.72945
29, 1.57742
30, 1.65159
31, 1.76102
32, 1.76092
33, -nan
0, 1.99881
1, 1.95558
2, 1.95519
3, 1.95944
4, 1.8743
5, 2.13685
6, 2.13544
7, 4.65428e-310
8, 2.06263
9, 1.95802
10, 1.95621
11, 1.95532
12, 1.99353
13, 2.21043
14, 1.96067
15, 2.05699
16, 1.96015
17, 1.77713
18, 1.77584
19, 1.78406
20, 1.8615
21, 1.77515
22, 1.83008
23, 2.14117
24, 1.96112
25, 1.83779
26, 1.92587
27, 2.14513
28, 1.92752
29, 1.7755
30, 1.8497
31, 1.96034
32, 2.14138
33, -nan
0, 2.19705
1, 2.15358
2, 2.15548
3, 2.15753
4, 2.07231
5, 2.33494
6, 2.33342
7, 4.65428e-310
8, 2.26075
9, 2.15612
10, 2.154
11, 2.15321
12, 2.19241
13, 2.41484
14, 2.15895
15, 2.2564
16, 2.15968
17, 1.97677
18, 1.97563
19, 1.98354
20, 2.06131
21, 1.97394
22, 2.02791
23, 2.33925
24, 2.15889
25, 2.03725
26, 2.1236
27, 2.34297
28, 2.12726
29, 1.97333
30, 2.04757
31, 2.15866
32, 2.33886
33, -nan
0, 2.39502
1, 2.35139
2, 2.35344
3, 2.3555
4, 2.26988
5, 2.53299
6, 2.53226
7, 4.65428e-310
8, 2.4594
9, 2.35601
10, 2.53709
11, 2.35313
12, 2.46397
13, 2.79727
14, 2.53984
15, 2.49323
16, 2.35727
17, 2.1764
18, 2.17371
19, 2.18135
20, 2.25899
21, 2.17176
22, 2.22586
23, 2.53825
24, 2.35695
25, 2.23559
26, 2.50474
27, 2.54119
28, 2.32532
29, 2.17171
30, 2.24548
31, 2.35684
32, 2.53695
33, -nan
0, 2.59322
1, 2.551
2, 2.55164
3, 2.55591
4, 2.46854
5, 2.73226
6, 2.73157
7, 4.65428e-310
8, 2.65873
9, 2.55532
10, 2.73651
11, 2.55267
12, 2.66349
13, 3.00163
14, 2.73937
15, 2.79615
16, 2.73858
17, 2.55771
18, 2.37815
19, 2.37924
20, 2.45698
21, 2.36972
22, 2.42384
23, 2.73622
24, 2.55474
25, 2.43369
26, 2.70273
27, 2.73919
28, 2.52325
29, 2.36973
30, 2.44353
31, 2.55654
32, 2.73486
33, -nan
0, 2.79312
1, 2.74908
2, 2.74959
3, 2.75357
4, 2.66658
5, 2.93029
6, 2.92968
7, 4.65428e-310
8, 3.03873
9, 2.75331
10, 2.93458
11, 2.75073
12, 2.8615
13, 3.20106
14, 2.93729
15, 2.99372
16, 2.93664
17, 2.75554
18, 2.57611
19, 2.58346
20, 2.65657
21, 2.56954
22, 2.62348
23, 2.93551
24, 2.75427
25, 2.63297
26, 2.90068
27, 2.93693
28, 2.72271
29, 2.569
30, 2.64302
31, 2.76079
32, 2.93453
33, -nan
0, 2.99066
1, 2.94779
2, 2.94766
3, 2.95156
4, 2.86418
5, 3.12786
6, 3.12756
7, 4.65428e-310
8, 3.23667
9, 2.9514
10, 3.13207
11, 2.94854
12, 3.05962
13, 3.39907
14, 3.13529
15, 3.19122
16, 3.1343
17, 2.95366
18, 2.77385
19, 2.7812
20, 2.85453
21, 2.76709
22, 2.82115
23, 3.13313
24, 2.95205
25, 2.90012
26, 3.28346
27, 3.31963
28, 2.96234
29, 2.76671
30, 2.84172
31, 2.95882
32, 3.13255
33, -nan
0, 3.1887
1, 3.14704
2, 3.1456
3, 3.14958
4, 3.06196
5, 3.32585
6, 3.32563
7, 4.65428e-310
8, 3.43472
9, 3.1493
10, 3.33087
11, 3.14747
12, 3.2587
13, 3.59809
14, 3.33968
15, 3.38902
16, 3.33237
17, 3.15176
18, 2.9721
19, 2.97918
20, 3.05264
21, 2.96501
22, 3.01925
23, 3.33125
24, 3.1512
25, 3.10517
26, 3.48869
27, 3.52499
28, 3.17556
29, 2.97058
30, 3.03976
31, 3.15746
32, 3.33039
33, -nan
0, 3.38653
1, 3.34525
2, 3.34345
3, 3.34766
4, 3.25988
5, 3.52386
6, 3.52352
7, 4.65428e-310
8, 3.63219
9, 3.34897
10, 3.5289
11, 3.39539
12, 3.63938
13, 3.97865
14, 3.599
15, 3.58687
16, 3.53022
17, 3.3498
18, 3.1701
19, 3.17793
20, 3.25132
21, 3.16407
22, 3.2182
23, 3.53007
24, 3.34886
25, 3.48624
26, 3.86963
27, 3.72284
28, 3.37338
29, 3.16858
30, 3.23771
31, 3.35552
32, 3.5295
33, -nan
0, 3.58408
1, 3.54325
2, 3.54375
3, 3.66027
4, 3.45788
5, 3.9048
6, 3.80483
7, 4.65428e-310
8, 3.83006
9, 3.54685
10, 3.72668
11, 3.59335
12, 3.83787
13, 4.17608
14, 3.79657
15, 3.78433
16, 3.72768
17, 3.54776
18, 3.3681
19, 3.37598
20, 3.45121
21, 3.36203
22, 3.52926
23, 3.91079
24, 3.72792
25, 3.68418
26, 4.06698
27, 3.92088
28, 3.57134
29, 3.36662
30, 3.4358
31, 3.55368
32, 3.72761
33, -nan
0, 3.78218
1, 3.74129
2, 3.74177
3, 3.85833
4, 3.65685
5, 4.11922
6, 4.1852
7, 4.65428e-310
8, 4.21084
9, 3.84002
10, 3.92479
11, 3.79138
12, 4.03603
13, 4.37563
14, 3.9957
15, 3.98335
16, 3.92577
17, 3.74573
18, 3.56614
19, 3.57467
20, 3.64913
21, 3.74276
22, 3.72734
23, 4.10886
24, 3.92577
25, 3.8823
26, 4.26494
27, 4.11891
28, 3.76927
29, 3.56444
30, 3.63389
31, 3.75353
32, 3.92564
33, -nan
0, 3.98199
1, 3.94561
2, 3.94164
3, 4.05814
4, 3.85549
5, 4.31901
6, 4.38319
7, 4.65428e-310
8, 4.40896
9, 4.038
10, 4.12274
11, 3.98922
12, 4.23414
13, 4.5754
14, 4.19364
15, 4.1814
16, 4.12373
17, 3.94388
18, 3.76517
19, 3.77277
20, 3.84718
21, 3.94084
22, 3.92543
23, 4.30511
24, 4.12387
25, 4.08107
26, 4.46303
27, 4.31694
28, 3.96642
29, 3.76177
30, 3.83183
31, 3.95155
32, 4.12368
33, -nan
0, 4.18007
1, 4.14367
2, 4.13958
3, 4.25633
4, 4.05351
5, 4.51702
6, 4.72791
7, 4.65428e-310
8, 4.78917
9, 4.38122
10, 4.31892
11, 4.18722
12, 4.43219
13, 4.77326
14, 4.39129
15, 4.37923
16, 4.32171
17, 4.14195
18, 3.96305
19, 3.97066
20, 4.0452
21, 4.13879
22, 4.12348
23, 4.50294
24, 4.37041
25, 4.46225
26, 4.84403
27, 4.579
28, 4.16451
29, 3.95989
30, 4.03
31, 4.15088
32, 4.32167
33, -nan
0, 4.3801
1, 4.34183
2, 4.33889
3, 4.45586
4, 4.25151
5, 4.71525
6, 4.92614
7, 4.65428e-310
8, 4.98769
9, 4.57972
10, 4.51872
11, 4.38536
12, 4.63025
13, 4.97135
14, 4.58929
15, 4.57727
16, 4.70269
17, 4.34004
18, 4.16091
19, 4.16989
20, 4.24333
21, 4.3368
22, 4.32153
23, 4.70088
24, 4.56857
25, 4.66043
26, 5.04216
27, 4.77712
28, 4.36378
29, 4.15949
30, 4.22962
31, 4.35527
32, 4.52124
33, -nan
0, 4.5781
1, 4.54058
2, 4.53644
3, 4.65389
4, 4.61567
5, 5.09571
6, 5.25269
7, 4.65428e-310
8, 5.18572
9, 4.77786
10, 4.71674
11, 4.58342
12, 4.82815
13, 5.17083
14, 4.7869
15, 4.77505
16, 4.90036
17, 4.53791
18, 4.35905
19, 4.36806
20, 4.44157
21, 4.71762
22, 4.70194
23, 5.08144
24, 4.85081
25, 4.85912
26, 5.24039
27, 4.97535
28, 4.56191
29, 4.35752
30, 4.42759
31, 4.55438
32, 4.72103
33, -nan
0, 4.77797
1, 4.73928
2, 4.73632
3, 4.85371
4, 4.8155
5, 5.29432
6, 5.4508
7, 4.65428e-310
8, 5.38395
9, 4.97604
10, 4.91495
11, 4.78147
12, 5.02792
13, 5.36888
14, 4.98506
15, 4.97307
16, 5.09968
17, 4.736
18, 4.55713
19, 4.56788
20, 4.64137
21, 4.91749
22, 4.90004
23, 5.27971
24, 5.05103
25, 5.05726
26, 5.59088
27, 5.3564
28, 4.90178
29, 4.55562
30, 4.6266
31, 4.75429
32, 4.91909
33, -nan
0, 4.98404
1, 4.93949
2, 4.93648
3, 5.05274
4, 5.01486
5, 5.49233
6, 5.64907
7, 4.65428e-310
8, 5.58218
9, 5.17522
10, 5.18724
11, 5.16239
12, 5.40881
13, 5.74991
14, 5.3659
15, 5.31947
16, 5.29944
17, 4.93575
18, 4.757
19, 4.77222
20, 4.84261
21, 5.11754
22, 5.10017
23, 5.47985
24, 5.25114
25, 5.25722
26, 5.79058
27, 5.55445
28, 5.10154
29, 4.75318
30, 4.82446
31, 4.95177
32, 5.11712
33, -nan
0, 5.18175
1, 5.13725
2, 5.135
3, 5.25095
4, 5.21297
5, 5.69036
6, 5.84719
7, 4.65428e-310
8, 5.78021
9, 5.37451
10, 5.38537
11, 5.36051
12, 5.60703
13, 5.94966
14, 5.56409
15, 5.51749
16, 5.49765
17, 5.13387
18, 4.9549
19, 4.97159
20, 5.04268
21, 5.31571
22, 5.29909
23, 5.67944
24, 5.45089
25, 5.45681
26, 5.99017
27, 5.75312
28, 5.29939
29, 4.95128
30, 5.01952
31, 5.14978
32, 5.3158
33, -nan
0, 5.38226
1, 5.33603
2, 5.33315
3, 5.57218
4, 5.59399
5, 6.05973
6, 6.04654
7, 4.65428e-310
8, 5.97952
9, 5.57389
10, 5.58467
11, 5.55995
12, 5.80519
13, 6.14776
14, 5.76209
15, 5.71557
16, 5.69567
17, 5.33192
18, 5.15293
19, 5.16977
20, 5.24078
21, 5.51511
22, 5.49876
23, 5.87905
24, 5.65062
25, 5.65649
26, 6.18949
27, 5.95121
28, 5.4975
29, 5.14933
30, 5.21751
31, 5.34912
32, 5.514
33, -nan
0, 5.58059
1, 5.5341
2, 5.53119
3, 5.77015
4, 5.79212
5, 6.44095
6, 6.24471
7, 4.65428e-310
8, 6.17758
9, 5.77197
10, 5.78284
11, 5.75807
12, 6.00377
13, 6.34778
14, 5.96114
15, 5.91573
16, 5.89575
17, 5.53137
18, 5.35118
19, 5.36937
20, 5.43896
21, 5.71439
22, 5.69764
23, 6.07887
24, 5.85054
25, 5.8554
26, 6.38927
27, 6.15096
28, 5.69717
29, 5.34909
30, 5.41723
31, 5.55458
32, 5.71379
33, -nan
0, 5.78054
1, 5.73866
2, 5.73109
3, 6.08295
4, 6.17265
5, 6.81881
6, 6.44437
7, 4.65428e-310
8, 6.37718
9, 5.97171
10, 5.98251
11, 5.95766
12, 6.20204
13, 6.54591
14, 6.15939
15, 6.11585
16, 6.09419
17, 5.72935
18, 5.54916
19, 5.56742
20, 5.63697
21, 5.91364
22, 5.89743
23, 6.27876
24, 6.05041
25, 6.05421
26, 6.58874
27, 6.349
28, 5.89523
29, 5.54719
30, 5.61538
31, 5.75388
32, 5.91137
33, -nan
0, 5.97814
1, 5.93618
2, 5.92731
3, 6.28096
4, 6.37053
5, 7.01636
6, 6.6423
7, 4.65428e-310
8, 6.5747
9, 6.16944
10, 6.1786
11, 6.15564
12, 6.40013
13, 6.74531
14, 6.35905
15, 6.31544
16, 6.29389
17, 5.92847
18, 5.74816
19, 5.7656
20, 5.83513
21, 6.11166
22, 6.09444
23, 6.47756
24, 6.25034
25, 6.25432
26, 6.78858
27, 6.54908
28, 6.09444
29, 5.74611
30, 5.81334
31, 5.95368
32, 6.1108
33, -nan
0, 6.17726
1, 6.13556
2, 6.12732
3, 6.48024
4, 6.56929
5, 7.21441
6, 6.84057
7, 4.65428e-310
8, 6.7729
9, 6.3675
10, 6.37671
11, 6.35344
12, 6.59824
13, 6.9433
14, 6.5572
15, 6.51341
16, 6.49193
17, 6.12659
18, 5.94633
19, 5.96517
20, 6.14606
21, 6.4966
22, 6.47503
23, 6.67561
24, 6.44827
25, 6.45244
26, 6.98674
27, 6.74876
28, 6.29569
29, 5.94561
30, 6.01292
31, 6.15322
32, 6.31023
33, -nan
0, 6.37661
1, 6.33657
2, 6.32688
3, 6.67969
4, 6.76912
5, 7.41398
6, 7.0402
7, 4.65428e-310
8, 6.97252
9, 6.6139
10, 6.76003
11, 6.73663
12, 6.85945
13, 7.14281
14, 6.7567
15, 6.71288
16, 6.69132
17, 6.32569
18, 6.14541
19, 6.16474
20, 6.34516
21, 6.69567
22, 6.67433
23, 6.87495
24, 6.64771
25, 6.65194
26, 7.18726
27, 6.94815
28, 6.49737
29, 6.14516
30, 6.21242
31, 6.35417
32, 6.67894
33, -nan
0, 6.69985
1, 6.53587
2, 6.52642
3, 6.8792
4, 6.96856
5, 7.61324
6, 7.23972
7, 4.65428e-310
8, 7.17198
9, 6.81338
10, 6.95948
11, 6.93605
12, 7.05873
13, 7.34227
14, 6.95617
15, 6.91231
16, 6.89082
17, 6.52518
18, 6.34493
19, 6.36601
20, 6.68403
21, 6.90255
22, 6.88116
23, 7.0819
24, 6.85462
25, 6.85813
26, 7.38848
27, 7.14954
28, 6.69874
29, 6.34647
30, 6.41261
31, 6.55352
32, 6.87844
33, -nan
0, 6.89944
1, 6.73648
2, 6.72576
3, 7.07867
4, 7.16794
5, 7.81268
6, 7.43905
7, 4.65428e-310
8, 7.3713
9, 7.01274
10, 7.16115
11, 7.13542
12, 7.2581
13, 7.5424
14, 7.15566
15, 7.11179
16, 7.09025
17, 6.72538
18, 6.54583
19, 6.56697
20, 6.88494
21, 7.10346
22, 7.08083
23, 7.28145
24, 7.05421
25, 7.05837
26, 7.58805
27, 7.349
28, 6.89822
29, 6.54611
30, 6.61222
31, 6.7537
32, 7.07911
33, -nan
0, 7.10021
1, 6.94217
2, 6.92626
3, 7.27809
4, 7.36752
5, 8.01224
6, 7.63839
7, 4.65428e-310
8, 7.57075
9, 7.212
10, 7.36059
11, 7.33493
12, 7.45755
13, 7.74303
14, 7.35506
15, 7.31124
16, 7.28969
17, 6.92446
18, 6.74579
19, 6.77371
20, 7.0861
21, 7.30453
22, 7.28187
23, 7.48159
24, 7.25298
25, 7.25787
26, 7.7875
27, 7.54839
28, 7.09844
29, 6.74711
30, 6.81333
31, 6.96063
32, 7.28022
33, -nan
0, 7.48403
1, 7.32593
2, 7.30893
3, 7.66114
4, 7.75166
5, 8.39592
6, 8.02266
7, 4.65428e-310
8, 7.78233
9, 7.41368
10, 7.56012
11, 7.53439
12, 7.65703
13, 7.94394
14, 7.55491
15, 7.5107
16, 7.489
17, 7.12388
18, 6.94517
19, 6.97328
20, 7.28573
21, 7.50595
22, 7.48142
23, 7.68097
24, 7.45341
25, 7.45911
26, 7.9869
27, 7.74786
28, 7.29896
29, 6.94653
30, 7.01276
31, 7.16005
32, 7.53217
33, -nan
0, 7.86766
1, 7.5827
2, 7.50839
3, 7.86056
4, 7.9511
5, 8.59534
6, 8.22221
7, 4.65428e-310
8, 7.98128
9, 7.61428
10, 7.75971
11, 7.73391
12, 8.0095
13, 8.32756
14, 7.89455
15, 7.71112
16, 7.68885
17, 7.32437
18, 7.14563
19, 7.17378
20, 7.48677
21, 7.70694
22, 7.68246
23, 7.88197
24, 7.65385
25, 7.65846
26, 8.18646
27, 7.94831
28, 7.49839
29, 7.14775
30, 7.21204
31, 7.35961
32, 7.73358
33, -nan
0, 8.06722
1, 7.78212
2, 7.70783
3, 8.06014
4, 8.15065
5, 8.79472
6, 8.42157
7, 4.65428e-310
8, 8.18317
9, 7.81381
10, 7.95917
11, 7.93298
12, 8.20844
13, 8.52782
14, 8.09351
15, 7.91006
16, 7.88821
17, 7.52373
18, 7.52952
19, 7.37324
20, 7.68619
21, 7.90636
22, 7.88199
23, 8.08139
24, 7.85324
25, 7.86353
26, 8.38752
27, 8.14935
28, 7.69942
29, 7.35453
30, 7.41156
31, 7.56058
32, 7.93312
33, -nan
0, 8.26676
1, 7.98158
2, 7.90948
3, 8.25957
4, 8.35014
5, 9.00521
6, 8.8051
7, 4.65428e-310
8, 8.56773
9, 8.11086
10, 8.16035
11, 8.13252
12, 8.40788
13, 8.72799
14, 8.29462
15, 8.10957
16, 8.08915
17, 7.72335
18, 7.72903
19, 7.68761
20, 8.06962
21, 8.28344
22, 8.08138
23, 8.28079
24, 8.05279
25, 8.06472
26, 8.5871
27, 8.35076
28, 7.90067
29, 7.55586
30, 7.61291
31, 7.79721
32, 8.13265
33, -nan
0, 8.62564
1, 8.18224
2, 8.10903
3, 8.45895
4, 8.54969
5, 9.20464
6, 9.00652
7, 4.65428e-310
8, 8.76722
9, 8.31029
10, 8.3598
11, 8.33193
12, 8.60828
13, 8.92744
14, 8.49403
15, 8.30893
16, 8.28863
17, 7.92368
18, 7.92843
19, 7.88708
20, 8.26896
21, 8.48267
22, 8.28082
23, 8.48021
24, 8.25221
25, 8.26407
26, 8.78647
27, 8.55012
28, 8.10019
29, 7.75539
30, 7.81242
31, 7.99748
32, 8.33202
33, -nan
0, 8.82514
1, 8.38347
2, 8.30849
3, 8.6584
4, 8.74922
5, 9.40404
6, 9.20713
7, 4.65428e-310
8, 8.96654
9, 8.51083
10, 8.55923
11, 8.53136
12, 8.80763
13, 9.12685
14, 8.69335
15, 8.50828
16, 8.48803
17, 8.12304
18, 8.12775
19, 8.08718
20, 8.46849
21, 8.68415
22, 8.48037
23, 8.67965
24, 8.45171
25, 8.46353
26, 8.98615
27, 8.75188
28, 8.29975
29, 7.95485
30, 8.01211
31, 8.19706
32, 8.53152
33, -nan
0, 9.02461
1, 8.5847
2, 8.50792
3, 8.8577
4, 8.94871
5, 9.6036
6, 9.40661
7, 4.65428e-310
8, 9.1659
9, 8.71051
10, 8.76054
11, 8.73171
12, 9.00904
13, 9.32827
14, 8.89325
15, 8.70758
16, 8.68725
17, 8.32239
18, 8.32911
19, 8.28789
20, 8.66773
21, 8.88355
22, 8.67982
23, 8.87912
24, 8.71468
25, 8.84718
26, 9.36994
27, 8.99667
28, 8.49911
29, 8.1543
30, 8.21147
31, 8.39636
32, 8.73108
33, -nan
0, 9.22467
1, 8.78417
2, 8.70726
3, 9.05708
4, 9.14805
5, 9.80299
6, 9.60604
7, 4.65428e-310
8, 9.36515
9, 9.08217
10, 9.14431
11, 9.0519
12, 9.20856
13, 9.52908
14, 9.09231
15, 8.9064
16, 8.88682
17, 8.52167
18, 8.52847
19, 8.48719
20, 8.86903
21, 9.17167
22, 9.06388
23, 9.26303
24, 8.93343
25, 9.04656
26, 9.56941
27, 9.19619
28, 8.69845
29, 8.52946
30, 8.59513
31, 8.78098
32, 8.93228
33, -nan
0, 9.42581
1, 8.99105
2, 8.90881
3, 9.25643
4, 9.34752
5, 10.0024
6, 9.80545
7, 4.65428e-310
8, 9.72995
9, 9.46593
10, 9.47208
11, 9.25131
12, 9.40797
13, 9.73011
14, 9.29172
15, 9.10576
16, 9.08851
17, 8.72108
18, 8.72998
19, 8.68653
20, 9.1522
21, 9.55561
22, 9.44768
23, 9.48638
24, 9.13267
25, 9.24716
26, 9.76878
27, 9.39562
28, 8.89989
29, 8.72876
30, 8.79454
31, 8.9804
32, 9.13166
33, -nan
0, 9.62514
1, 9.19125
2, 9.10818
3, 9.45567
4, 9.54691
5, 10.2017
6, 10.005
7, 4.65428e-310
8, 9.92927
9, 9.66529
10, 9.67153
11, 9.45066
12, 9.6074
13, 9.93119
14, 9.49099
15, 9.30504
16, 9.28785
17, 8.92165
18, 8.92935
19, 8.8858
20, 9.35148
21, 9.75502
22, 9.64944
23, 9.68574
24, 9.3319
25, 9.44712
26, 9.9683
27, 9.59518
28, 9.09932
29, 8.92823
30, 8.99402
31, 9.18107
32, 9.33121
33, -nan
0, 9.82504
1, 9.39058
2, 9.30765
3, 9.65697
4, 9.74636
5, 10.402
6, 10.206
7, 4.65428e-310
8, 10.1304
9, 9.8663
10, 9.87263
11, 9.65047
12, 9.80672
13, 10.1307
14, 9.6905
15, 9.50453
16, 9.48722
17, 9.13094
18, 9.14385
19, 9.10183
20, 9.56591
21, 9.96986
22, 9.86417
23, 9.90058
24, 9.54651
25, 9.66173
26, 10.183
27, 9.80965
28, 9.48353
29, 9.1784
30, 9.20845
31, 9.39616
32, 9.54706
33, -nan
0, 10.0414
1, 9.60594
2, 9.52216
3, 9.87164
4, 9.96119
5, 10.6166
6, 10.4207
7, 4.65428e-310
8, 10.3451
9, 10.0827
10, 10.0875
11, 9.86515
12, 10.0214
13, 10.3453
14, 9.90535
15, 9.71912
16, 9.70202
17, 9.34561
18, 9.35841
19, 9.316
20, 9.78083
21, 10.1845
22, 10.0788
23, 10.1173
24, 9.93092
25, 10.0456
26, 10.4621
27, 10.0241
28, 9.69808
29, 9.39306
30, 9.42321
31, 9.61213
32, 9.76298
33, -nan
0, 10.2574
1, 9.90396
2, 9.90666
3, 10.2556
4, 10.191
5, 10.8311
6, 10.6353
7, 4.65428e-310
8, 10.5595
9, 10.2988
10, 10.3022
11, 10.08
12, 10.236
13, 10.5614
14, 10.2501
15, 10.1031
16, 10.0537
17, 9.56162
18, 9.57288
19, 9.53143
20, 9.99564
21, 10.3992
22, 10.2932
23, 10.3339
24, 10.1456
25, 10.2603
26, 10.6766
27, 10.2388
28, 9.91275
29, 9.60779
30, 9.6378
31, 9.827
32, 9.97755
33, -nan
0, 10.4722
1, 10.1182
2, 10.1214
3, 10.4704
4, 10.4058
5, 11.099
6, 11.0195
7, 4.65428e-310
8, 10.9437
9, 10.558
10, 10.5164
11, 10.2941
12, 10.4513
13, 10.7757
14, 10.4647
15, 10.3179
16, 10.2684
17, 9.77635
18, 9.79142
19, 9.75222
20, 10.2175
21, 10.621
22, 10.5137
23, 10.5488
24, 10.3604
25, 10.4768
26, 10.8914
27, 10.5532
28, 10.2968
29, 9.99018
30, 9.85257
31, 10.0417
32, 10.1923
33, -nan
0, 10.6865
1, 10.3342
2, 10.336
3, 10.685
4, 10.6204
5, 11.3138
6, 11.2342
7, 4.65428e-310
8, 11.1585
9, 10.7724
10, 10.731
11, 10.5088
12, 10.666
13, 10.9901
14, 10.6793
15, 10.5323
16, 10.483
17, 9.99145
18, 10.0058
19, 9.96682
20, 10.432
21, 10.8357
22, 10.7284
23, 10.7635
24, 10.6675
25, 10.8613
26, 11.2758
27, 10.7803
28, 10.5182
29, 10.2117
30, 10.074
31, 10.3481
32, 10.5767
33, -nan
0, 10.9094
1, 10.5499
2, 10.5505
3, 10.8994
4, 10.8352
5, 11.5284
6, 11.4489
7, 4.65428e-310
8, 11.373
9, 10.987
10, 10.9456
11, 10.7235
12, 10.8807
13, 11.3746
14, 10.8939
15, 10.747
16, 10.6976
17, 10.2059
18, 10.2203
19, 10.1816
20, 10.6468
21, 11.0502
22, 10.9433
23, 10.9781
24, 10.882
25, 11.0772
26, 11.4905
27, 11.0399
28, 10.9023
29, 10.5958
30, 10.342
31, 10.5627
32, 10.7915
33, -nan
0, 11.1237
1, 10.7645
2, 10.7648
3, 11.1142
4, 11.05
5, 11.7441
6, 11.6635
7, 4.65428e-310
8, 11.5877
9, 11.2017
10, 11.1604
11, 10.9381
12, 11.0954
13, 11.5898
